Total states: 66001
Time      Preys     Predators   H         
35.579    7.93656   17.1457     -2.405    
35.58     7.93089   17.1422     -2.405    
35.581    7.92522   17.1386     -2.405    
35.582    7.91957   17.1351     -2.405    
35.583    7.91392   17.1315     -2.405    
35.584    7.90827   17.1279     -2.405    
35.585    7.90263   17.1243     -2.405    
35.586    7.897     17.1208     -2.405    
35.587    7.89138   17.1172     -2.405    
35.588    7.88576   17.1135     -2.405    
35.589    7.88016   17.1099     -2.405    
35.59     7.87455   17.1063     -2.405    
35.591    7.86896   17.1027     -2.405    
35.592    7.86337   17.099      -2.405    
35.593    7.85779   17.0954     -2.405    
35.594    7.85221   17.0917     -2.405    
35.595    7.84664   17.088      -2.405    
35.596    7.84108   17.0844     -2.405    
35.597    7.83552   17.0807     -2.405    
35.598    7.82998   17.077      -2.405    
35.599    7.82444   17.0733     -2.405    
35.6      7.8189    17.0695     -2.405    
35.601    7.81337   17.0658     -2.40499  
35.602    7.80785   17.0621     -2.40499  
35.603    7.80234   17.0584     -2.40499  
35.604    7.79683   17.0546     -2.40499  
35.605    7.79133   17.0508     -2.40499  
35.606    7.78584   17.0471     -2.40499  
35.607    7.78035   17.0433     -2.40499  
35.608    7.77487   17.0395     -2.40499  
35.609    7.7694    17.0357     -2.40499  
35.61     7.76393   17.0319     -2.40499  
35.611    7.75847   17.0281     -2.40499  
35.612    7.75302   17.0243     -2.40499  
35.613    7.74757   17.0205     -2.40499  
35.614    7.74213   17.0166     -2.40499  
35.615    7.7367    17.0128     -2.40499  
35.616    7.73128   17.009      -2.40499  
35.617    7.72586   17.0051     -2.40499  
35.618    7.72045   17.0012     -2.40499  
35.619    7.71504   16.9974     -2.40499  
35.62     7.70964   16.9935     -2.40499  
35.621    7.70425   16.9896     -2.40499  
35.622    7.69886   16.9857     -2.40499  
35.623    7.69349   16.9818     -2.40499  
35.624    7.68812   16.9779     -2.40499  
35.625    7.68275   16.9739     -2.40499  
35.626    7.67739   16.97       -2.40499  
35.627    7.67204   16.9661     -2.40499  
35.628    7.6667    16.9621     -2.40499  
35.629    7.66136   16.9581     -2.40499  
35.63     7.65603   16.9542     -2.40499  
35.631    7.6507    16.9502     -2.40499  
35.632    7.64539   16.9462     -2.40499  
35.633    7.64008   16.9422     -2.40499  
35.634    7.63477   16.9382     -2.40499  
35.635    7.62948   16.9342     -2.40499  
35.636    7.62418   16.9302     -2.40499  
35.637    7.6189    16.9262     -2.40499  
35.638    7.61362   16.9222     -2.40498  
35.639    7.60835   16.9181     -2.40498  
35.64     7.60309   16.9141     -2.40498  
35.641    7.59783   16.91       -2.40498  
35.642    7.59258   16.906      -2.40498  
35.643    7.58734   16.9019     -2.40498  
35.644    7.5821    16.8978     -2.40498  
35.645    7.57687   16.8937     -2.40498  
35.646    7.57165   16.8896     -2.40498  
35.647    7.56643   16.8855     -2.40498  
35.648    7.56122   16.8814     -2.40498  
35.649    7.55602   16.8773     -2.40498  
35.65     7.55082   16.8732     -2.40498  
35.651    7.54563   16.869      -2.40498  
35.652    7.54045   16.8649     -2.40498  
35.653    7.53527   16.8608     -2.40498  
35.654    7.5301    16.8566     -2.40498  
35.655    7.52494   16.8524     -2.40498  
35.656    7.51978   16.8483     -2.40498  
35.657    7.51464   16.8441     -2.40498  
35.658    7.50949   16.8399     -2.40498  
35.659    7.50436   16.8357     -2.40498  
35.66     7.49923   16.8315     -2.40498  
35.661    7.4941    16.8273     -2.40498  
35.662    7.48899   16.8231     -2.40498  
35.663    7.48388   16.8189     -2.40498  
35.664    7.47877   16.8146     -2.40498  
35.665    7.47368   16.8104     -2.40498  
35.666    7.46859   16.8061     -2.40498  
35.667    7.4635    16.8019     -2.40498  
35.668    7.45843   16.7976     -2.40498  
35.669    7.45336   16.7934     -2.40498  
35.67     7.44829   16.7891     -2.40498  
35.671    7.44324   16.7848     -2.40498  
35.672    7.43819   16.7805     -2.40498  
35.673    7.43314   16.7762     -2.40498  
35.674    7.42811   16.7719     -2.40498  
35.675    7.42308   16.7676     -2.40498  
35.676    7.41805   16.7633     -2.40497  
35.677    7.41304   16.7589     -2.40497  
35.678    7.40803   16.7546     -2.40497  
35.679    7.40302   16.7503     -2.40497  
35.68     7.39802   16.7459     -2.40497  
35.681    7.39303   16.7416     -2.40497  
35.682    7.38805   16.7372     -2.40497  
35.683    7.38307   16.7328     -2.40497  
35.684    7.3781    16.7284     -2.40497  
35.685    7.37314   16.724      -2.40497  
35.686    7.36818   16.7197     -2.40497  
35.687    7.36323   16.7153     -2.40497  
35.688    7.35828   16.7108     -2.40497  
35.689    7.35335   16.7064     -2.40497  
35.69     7.34841   16.702      -2.40497  
35.691    7.34349   16.6976     -2.40497  
35.692    7.33857   16.6931     -2.40497  
35.693    7.33366   16.6887     -2.40497  
35.694    7.32875   16.6843     -2.40497  
35.695    7.32386   16.6798     -2.40497  
35.696    7.31896   16.6753     -2.40497  
35.697    7.31408   16.6709     -2.40497  
35.698    7.3092    16.6664     -2.40497  
35.699    7.30433   16.6619     -2.40497  
35.7      7.29946   16.6574     -2.40497  
35.701    7.2946    16.6529     -2.40497  
35.702    7.28975   16.6484     -2.40497  
35.703    7.2849    16.6439     -2.40497  
35.704    7.28006   16.6394     -2.40497  
35.705    7.27523   16.6348     -2.40497  
35.706    7.2704    16.6303     -2.40497  
35.707    7.26558   16.6258     -2.40497  
35.708    7.26077   16.6212     -2.40497  
35.709    7.25596   16.6167     -2.40497  
35.71     7.25116   16.6121     -2.40497  
35.711    7.24636   16.6076     -2.40497  
35.712    7.24157   16.603      -2.40497  
35.713    7.23679   16.5984     -2.40497  
35.714    7.23202   16.5938     -2.40496  
35.715    7.22725   16.5892     -2.40496  
35.716    7.22249   16.5846     -2.40496  
35.717    7.21773   16.58       -2.40496  
35.718    7.21298   16.5754     -2.40496  
35.719    7.20824   16.5708     -2.40496  
35.72     7.2035    16.5662     -2.40496  
35.721    7.19877   16.5615     -2.40496  
35.722    7.19405   16.5569     -2.40496  
35.723    7.18933   16.5522     -2.40496  
35.724    7.18462   16.5476     -2.40496  
35.725    7.17992   16.5429     -2.40496  
35.726    7.17522   16.5383     -2.40496  
35.727    7.17053   16.5336     -2.40496  
35.728    7.16584   16.5289     -2.40496  
35.729    7.16116   16.5242     -2.40496  
35.73     7.15649   16.5195     -2.40496  
35.731    7.15183   16.5148     -2.40496  
35.732    7.14717   16.5101     -2.40496  
35.733    7.14251   16.5054     -2.40496  
35.734    7.13787   16.5007     -2.40496  
35.735    7.13323   16.496      -2.40496  
35.736    7.12859   16.4913     -2.40496  
35.737    7.12397   16.4865     -2.40496  
35.738    7.11935   16.4818     -2.40496  
35.739    7.11473   16.477      -2.40496  
35.74     7.11012   16.4723     -2.40496  
35.741    7.10552   16.4675     -2.40496  
35.742    7.10093   16.4628     -2.40496  
35.743    7.09634   16.458      -2.40496  
35.744    7.09175   16.4532     -2.40496  
35.745    7.08718   16.4484     -2.40496  
35.746    7.08261   16.4436     -2.40496  
35.747    7.07804   16.4388     -2.40496  
35.748    7.07349   16.434      -2.40496  
35.749    7.06893   16.4292     -2.40496  
35.75     7.06439   16.4244     -2.40496  
35.751    7.05985   16.4196     -2.40496  
35.752    7.05532   16.4147     -2.40496  
35.753    7.05079   16.4099     -2.40496  
35.754    7.04627   16.4051     -2.40495  
35.755    7.04176   16.4002     -2.40495  
35.756    7.03725   16.3954     -2.40495  
35.757    7.03275   16.3905     -2.40495  
35.758    7.02826   16.3857     -2.40495  
35.759    7.02377   16.3808     -2.40495  
35.76     7.01929   16.3759     -2.40495  
35.761    7.01481   16.371      -2.40495  
35.762    7.01034   16.3661     -2.40495  
35.763    7.00588   16.3613     -2.40495  
35.764    7.00143   16.3564     -2.40495  
35.765    6.99698   16.3514     -2.40495  
35.766    6.99253   16.3465     -2.40495  
35.767    6.98809   16.3416     -2.40495  
35.768    6.98366   16.3367     -2.40495  
35.769    6.97924   16.3318     -2.40495  
35.77     6.97482   16.3268     -2.40495  
35.771    6.9704    16.3219     -2.40495  
35.772    6.966     16.317      -2.40495  
35.773    6.9616    16.312      -2.40495  
35.774    6.9572    16.307      -2.40495  
35.775    6.95282   16.3021     -2.40495  
35.776    6.94843   16.2971     -2.40495  
35.777    6.94406   16.2921     -2.40495  
35.778    6.93969   16.2872     -2.40495  
35.779    6.93533   16.2822     -2.40495  
35.78     6.93097   16.2772     -2.40495  
35.781    6.92662   16.2722     -2.40495  
35.782    6.92227   16.2672     -2.40495  
35.783    6.91794   16.2622     -2.40495  
35.784    6.9136    16.2572     -2.40495  
35.785    6.90928   16.2522     -2.40495  
35.786    6.90496   16.2471     -2.40495  
35.787    6.90064   16.2421     -2.40495  
35.788    6.89634   16.2371     -2.40495  
35.789    6.89203   16.232      -2.40495  
35.79     6.88774   16.227      -2.40495  
35.791    6.88345   16.2219     -2.40495  
35.792    6.87917   16.2169     -2.40495  
35.793    6.87489   16.2118     -2.40495  
35.794    6.87062   16.2068     -2.40495  
35.795    6.86636   16.2017     -2.40494  
35.796    6.8621    16.1966     -2.40494  
35.797    6.85785   16.1915     -2.40494  
35.798    6.8536    16.1864     -2.40494  
35.799    6.84936   16.1813     -2.40494  
35.8      6.84513   16.1762     -2.40494  
35.801    6.8409    16.1711     -2.40494  
35.802    6.83668   16.166      -2.40494  
35.803    6.83246   16.1609     -2.40494  
35.804    6.82825   16.1558     -2.40494  
35.805    6.82405   16.1507     -2.40494  
35.806    6.81985   16.1455     -2.40494  
35.807    6.81566   16.1404     -2.40494  
35.808    6.81147   16.1353     -2.40494  
35.809    6.8073    16.1301     -2.40494  
35.81     6.80312   16.125      -2.40494  
35.811    6.79896   16.1198     -2.40494  
35.812    6.7948    16.1147     -2.40494  
35.813    6.79064   16.1095     -2.40494  
35.814    6.78649   16.1043     -2.40494  
35.815    6.78235   16.0992     -2.40494  
35.816    6.77821   16.094      -2.40494  
35.817    6.77408   16.0888     -2.40494  
35.818    6.76996   16.0836     -2.40494  
35.819    6.76584   16.0784     -2.40494  
35.82     6.76173   16.0732     -2.40494  
35.821    6.75762   16.068      -2.40494  
35.822    6.75352   16.0628     -2.40494  
35.823    6.74942   16.0576     -2.40494  
35.824    6.74534   16.0524     -2.40494  
35.825    6.74125   16.0471     -2.40494  
35.826    6.73718   16.0419     -2.40494  
35.827    6.73311   16.0367     -2.40494  
35.828    6.72904   16.0314     -2.40494  
35.829    6.72498   16.0262     -2.40494  
35.83     6.72093   16.0209     -2.40494  
35.831    6.71688   16.0157     -2.40494  
35.832    6.71284   16.0104     -2.40494  
35.833    6.70881   16.0052     -2.40494  
35.834    6.70478   15.9999     -2.40494  
35.835    6.70076   15.9946     -2.40494  
35.836    6.69674   15.9893     -2.40494  
35.837    6.69273   15.9841     -2.40493  
35.838    6.68872   15.9788     -2.40493  
35.839    6.68473   15.9735     -2.40493  
35.84     6.68073   15.9682     -2.40493  
35.841    6.67674   15.9629     -2.40493  
35.842    6.67276   15.9576     -2.40493  
35.843    6.66879   15.9523     -2.40493  
35.844    6.66482   15.947      -2.40493  
35.845    6.66086   15.9416     -2.40493  
35.846    6.6569    15.9363     -2.40493  
35.847    6.65295   15.931      -2.40493  
35.848    6.649     15.9257     -2.40493  
35.849    6.64506   15.9203     -2.40493  
35.85     6.64113   15.915      -2.40493  
35.851    6.6372    15.9096     -2.40493  
35.852    6.63328   15.9043     -2.40493  
35.853    6.62936   15.8989     -2.40493  
35.854    6.62545   15.8936     -2.40493  
35.855    6.62154   15.8882     -2.40493  
35.856    6.61764   15.8828     -2.40493  
35.857    6.61375   15.8775     -2.40493  
35.858    6.60986   15.8721     -2.40493  
35.859    6.60598   15.8667     -2.40493  
35.86     6.60211   15.8613     -2.40493  
35.861    6.59824   15.8559     -2.40493  
35.862    6.59437   15.8505     -2.40493  
35.863    6.59052   15.8451     -2.40493  
35.864    6.58666   15.8397     -2.40493  
35.865    6.58282   15.8343     -2.40493  
35.866    6.57898   15.8289     -2.40493  
35.867    6.57514   15.8235     -2.40493  
35.868    6.57131   15.8181     -2.40493  
35.869    6.56749   15.8127     -2.40493  
35.87     6.56367   15.8072     -2.40493  
35.871    6.55986   15.8018     -2.40493  
35.872    6.55605   15.7964     -2.40493  
35.873    6.55225   15.7909     -2.40493  
35.874    6.54846   15.7855     -2.40493  
35.875    6.54467   15.78       -2.40493  
35.876    6.54089   15.7746     -2.40493  
35.877    6.53711   15.7691     -2.40493  
35.878    6.53334   15.7637     -2.40493  
35.879    6.52957   15.7582     -2.40493  
35.88     6.52581   15.7527     -2.40492  
35.881    6.52206   15.7473     -2.40492  
35.882    6.51831   15.7418     -2.40492  
35.883    6.51457   15.7363     -2.40492  
35.884    6.51083   15.7308     -2.40492  
35.885    6.5071    15.7253     -2.40492  
35.886    6.50338   15.7198     -2.40492  
35.887    6.49966   15.7143     -2.40492  
35.888    6.49594   15.7088     -2.40492  
35.889    6.49223   15.7033     -2.40492  
35.89     6.48853   15.6978     -2.40492  
35.891    6.48483   15.6923     -2.40492  
35.892    6.48114   15.6868     -2.40492  
35.893    6.47746   15.6813     -2.40492  
35.894    6.47378   15.6758     -2.40492  
35.895    6.4701    15.6702     -2.40492  
35.896    6.46643   15.6647     -2.40492  
35.897    6.46277   15.6592     -2.40492  
35.898    6.45911   15.6536     -2.40492  
35.899    6.45546   15.6481     -2.40492  
35.9      6.45181   15.6425     -2.40492  
35.901    6.44817   15.637      -2.40492  
35.902    6.44454   15.6314     -2.40492  
35.903    6.44091   15.6259     -2.40492  
35.904    6.43729   15.6203     -2.40492  
35.905    6.43367   15.6147     -2.40492  
35.906    6.43006   15.6092     -2.40492  
35.907    6.42645   15.6036     -2.40492  
35.908    6.42285   15.598      -2.40492  
35.909    6.41925   15.5924     -2.40492  
35.91     6.41566   15.5869     -2.40492  
35.911    6.41208   15.5813     -2.40492  
35.912    6.4085    15.5757     -2.40492  
35.913    6.40493   15.5701     -2.40492  
35.914    6.40136   15.5645     -2.40492  
35.915    6.3978    15.5589     -2.40492  
35.916    6.39424   15.5533     -2.40492  
35.917    6.39069   15.5477     -2.40492  
35.918    6.38714   15.5421     -2.40492  
35.919    6.3836    15.5365     -2.40492  
35.92     6.38007   15.5308     -2.40492  
35.921    6.37654   15.5252     -2.40492  
35.922    6.37302   15.5196     -2.40492  
35.923    6.3695    15.514      -2.40492  
35.924    6.36599   15.5083     -2.40492  
35.925    6.36248   15.5027     -2.40491  
35.926    6.35898   15.4971     -2.40491  
35.927    6.35549   15.4914     -2.40491  
35.928    6.352     15.4858     -2.40491  
35.929    6.34851   15.4801     -2.40491  
35.93     6.34503   15.4745     -2.40491  
35.931    6.34156   15.4688     -2.40491  
35.932    6.33809   15.4631     -2.40491  
35.933    6.33463   15.4575     -2.40491  
35.934    6.33117   15.4518     -2.40491  
35.935    6.32772   15.4461     -2.40491  
35.936    6.32427   15.4405     -2.40491  
35.937    6.32083   15.4348     -2.40491  
35.938    6.3174    15.4291     -2.40491  
35.939    6.31397   15.4234     -2.40491  
35.94     6.31054   15.4178     -2.40491  
35.941    6.30712   15.4121     -2.40491  
35.942    6.30371   15.4064     -2.40491  
35.943    6.3003    15.4007     -2.40491  
35.944    6.2969    15.395      -2.40491  
35.945    6.2935    15.3893     -2.40491  
35.946    6.29011   15.3836     -2.40491  
35.947    6.28672   15.3779     -2.40491  
35.948    6.28334   15.3722     -2.40491  
35.949    6.27997   15.3664     -2.40491  
35.95     6.2766    15.3607     -2.40491  
35.951    6.27323   15.355      -2.40491  
35.952    6.26987   15.3493     -2.40491  
35.953    6.26652   15.3436     -2.40491  
35.954    6.26317   15.3378     -2.40491  
